Rotation Vectors
-0.0743331994090664
0.08445187839685703
0.07125585428614757
0.06335063046443506
-0.030835558386429377
0.07625494316260288
0.25359917217238587
0.27322137015849274
-0.10615208059516136
0.11663775721358834
0.21612346468703944
-0.07029141122154452
0.029737445178759616
0.009761909669279565
0.07459436152039789
-0.019401661705409752
-0.1178037100646561
0.09165646761093184
-0.04601086907721396
-0.13608987266625036
0.11306437221162595
-0.1016115409402873
-0.11674906383104088
0.13232890285712864
-0.17438459577947313
-0.015979112213756447
0.16757043348420766
Translation Vectors
-3.7298045625599667
-5.298254818648738
24.265556299996724
-6.763776365844847
-7.599107418067423
19.966967377239953
-5.539769160224774
-6.000106605134146
19.599537657521548
-6.8420899862857665
-2.9895712174780438
19.973852828836524
-6.025454491755663
-2.074878358211811
17.989657576692373
-4.756179216237358
-3.0095208020580917
17.4597868410235
-2.8872175169549927
-4.58405177356739
17.08966975134953
-2.6708346389045046
-6.326865393908081
17.362649826144313
-3.173451907779062
-5.542050785581265
18.03885610251893
